time,open,high,low,close,volume
2025-03-27 02:00:00+00:00,150.469,150.615,150.39,150.479,5116
2025-03-27 03:00:00+00:00,150.479,150.479,150.083,150.121,5876
2025-03-27 04:00:00+00:00,150.12,150.278,150.118,150.173,4507
2025-03-27 05:00:00+00:00,150.172,150.252,150.104,150.151,3359
2025-03-27 06:00:00+00:00,150.15,150.212,150.055,150.19,3350
2025-03-27 07:00:00+00:00,150.19,150.293,150.135,150.236,3801
2025-03-27 08:00:00+00:00,150.235,150.446,150.152,150.388,5042
2025-03-27 09:00:00+00:00,150.388,150.542,150.276,150.528,7004
2025-03-27 10:00:00+00:00,150.529,150.627,150.487,150.621,8011
2025-03-27 11:00:00+00:00,150.622,150.924,150.592,150.923,5145
2025-03-27 12:00:00+00:00,150.927,150.975,150.877,150.924,4258
2025-03-27 13:00:00+00:00,150.923,151.022,150.816,151.017,4435
2025-03-27 14:00:00+00:00,151.016,151.088,150.665,150.723,7353
2025-03-27 15:00:00+00:00,150.722,150.891,150.576,150.871,9187
2025-03-27 16:00:00+00:00,150.86,151.056,150.764,151.009,9825
2025-03-27 17:00:00+00:00,151.008,151.028,150.651,150.965,8863
2025-03-27 18:00:00+00:00,150.964,151.152,150.909,151.004,6254
2025-03-27 19:00:00+00:00,151.005,151.142,150.959,151.073,6354
2025-03-27 20:00:00+00:00,151.074,151.14,151.035,151.108,4364
2025-03-27 21:00:00+00:00,151.106,151.143,151.013,151.035,3886
2025-03-27 22:00:00+00:00,151.034,151.058,151.023,151.033,1504
2025-03-27 23:00:00+00:00,151.033,151.043,150.992,151.038,436
2025-03-28 00:00:00+00:00,151.04,151.114,151.019,151.046,1205
2025-03-28 01:00:00+00:00,151.042,151.057,150.759,150.844,3536
2025-03-28 02:00:00+00:00,150.844,151.208,150.825,150.957,5932
2025-03-28 03:00:00+00:00,150.956,150.972,150.699,150.747,6132
2025-03-28 04:00:00+00:00,150.746,150.854,150.732,150.826,4481
2025-03-28 05:00:00+00:00,150.827,150.867,150.708,150.802,3997
2025-03-28 06:00:00+00:00,150.801,150.936,150.748,150.868,3634
2025-03-28 07:00:00+00:00,150.87,150.93,150.735,150.763,3858
2025-03-28 08:00:00+00:00,150.768,150.844,150.606,150.608,4213
2025-03-28 09:00:00+00:00,150.609,150.647,150.38,150.391,6239
2025-03-28 10:00:00+00:00,150.389,150.541,150.354,150.531,6798
2025-03-28 11:00:00+00:00,150.531,150.654,150.495,150.578,4011
2025-03-28 12:00:00+00:00,150.578,150.727,150.56,150.712,3912
2025-03-28 13:00:00+00:00,150.711,150.863,150.677,150.799,3646
2025-03-28 14:00:00+00:00,150.801,150.927,150.558,150.637,8501
2025-03-28 15:00:00+00:00,150.636,150.779,150.385,150.428,13146
2025-03-28 16:00:00+00:00,150.402,150.437,149.906,150.09,13117
2025-03-28 17:00:00+00:00,150.091,150.328,149.995,150.254,10332
2025-03-28 18:00:00+00:00,150.256,150.291,150.026,150.085,8147
2025-03-28 19:00:00+00:00,150.084,150.107,149.856,149.981,5884
